account_id,customer_id,account_type,account_number,routing_number,balance,credit_limit,interest_rate,status,opened_date
0ea08f89-6f9c-430d-bd80-75e33139a314,92b2b6dd-4b26-46d0-ad0c-e0cacc87423e,Investment,346746348474413,012330001,-15905.78,,,Active,2016-09-20 16:55:05.277830
a65d5045-4d64-4ebd-96e8-934ae0418348,2b0e5b71-ded8-403c-8e8f-0e70f5f3eedd,Checking,4247570056302,054498273,50139.53,,,Closed,2022-03-01 21:16:53.197163
748bccbe-f524-4c52-bb4c-3232017b21f8,8b620f32-c47a-4e0c-b538-0adb5649a44c,Mortgage,4175744127729279,039171939,99505.41,,6.26,Inactive,2020-03-18 04:33:07.229457
8d543e6f-4a82-440b-97f7-054fbaf4604b,71593d2d-4f3f-4de6-a9da-fe1db35b2fcd,Mortgage,4810675729066456621,058768093,-42416.31,,0.54,Inactive,2018-04-26 10:41:23.210381
762e81be-ff8a-4bd4-bf26-a607b69823a3,8a195cb2-f75a-464a-a710-94c0d0967d0c,Credit Card,340013607657725,083802762,47216.37,10165.9,5.42,Closed,2023-07-25 20:53:50.836911
f1d69a39-b14f-4159-a227-5d5071c9d6e5,e6828648-6e44-4d9f-8b73-e4c77d8b7d34,Investment,30391178629470,102561502,-42229.32,,,Closed,2026-07-19 02:16:24.303062
ba60349c-189c-4388-9aac-9be5e39f4fa9,c501dc81-f3b4-4304-a026-8236f1295b16,Mortgage,4880252620102842,095247263,-40125.83,,19.49,Active,2020-08-14 23:51:16.375644
89edf5ac-aadd-446d-9d5a-a96ccd522d84,3e834c20-8bcf-4276-a96c-d9ed6e66c655,Credit Card,30161337594216,103647865,97326.83,37502.63,10.44,Inactive,2015-09-11 06:15:09.636158
942189f3-1704-49ff-843c-45012b9c82fa,95fc64be-3b1b-49a2-b6a2-c9ddde6c49f2,Loan,341508806510608,110724577,-13660.28,,14.54,Suspended,2020-06-07 07:48:10.588906
f63ef439-28d4-405d-bda0-347736612307,bbbb67f3-1cba-4c5b-bc28-b0618c3e7217,Credit Card,4552470171683,104167739,-27072.64,36241.22,13.21,Active,2025-01-06 01:39:39.850100
75c1e321-08b8-4458-9c82-9107f5b7ee26,66c58a0b-d931-49b6-bfb4-0b993b7171ab,Investment,4442347897527023841,075943529,-24951.21,,,Closed,2021-10-16 22:14:29.923636
e13fed5d-c97d-46c7-aaed-3f35b09a4a70,1fdf69bb-7ea7-44ff-8ca2-1a92589bda87,Mortgage,4009471993425,076020687,6920.23,,6.43,Inactive,2019-04-23 07:31:28.676396
f402eebb-c7fa-46ba-b84b-00291af88dc4,4927f1aa-5d47-4059-a490-c35da293d3c7,Credit Card,3587382549941133,126354287,-16233.12,41238.86,5.91,Suspended,2017-05-13 21:13:35.768317
f0bdd88f-e667-4938-84a9-3b56b3782341,031f2c88-341a-4efa-833f-2c3148f01c2c,Loan,639072409969,050180459,,,2.7,Suspended,2019-09-25 15:02:37.483938
c780fe75-d41b-4f4f-8b14-f2e6b2906cd6,0a9a84c6-af77-442a-b32b-1a042c5e9ea0,Investment,213184073634094,115699746,39981.72,,,Inactive,2022-07-14 14:50:27.168412
7b5895d1-1012-40e4-bf54-5c5fafb97dba,61c445f0-1f07-4d29-92d1-bc909c2e188e,Mortgage,4169812763540467180,122079773,20585.16,,7.05,Active,2018-08-04 18:13:43.453403
a60c1f4b-8546-4ea5-832d-a3581af3e725,de0f1c34-b5a4-4154-91e7-e3c909b67911,Mortgage,378127268330003,010458639,-26910.11,,1.64,Closed,2025-08-29 15:56:31.248221
d8dca7ba-2014-49fe-973f-94e6f97eac79,a34745b6-df64-4a3e-a8dd-b1c1e6edc24d,Savings,2235990297467123,041382004,41256.93,,16.63,Active,2025-04-12 13:05:35.618657
913ba635-ec86-4613-951e-925547ae051a,ee963d63-3ead-458e-9019-08c7596db5c2,Loan,180031634100744,011060165,80534.83,,18.58,Suspended,2021-04-16 02:55:49.783930
3369e461-9398-4915-a871-88c7bc6a052c,b2129c58-1fd1-4f93-a056-b5a9a652a7f6,Mortgage,3558113608933165,044941659,-2609.36,,4.51,Inactive,2017-08-05 07:54:27.065739
46ffb6bc-d73d-4999-baf6-f3863a78deba,b1e9de10-9fd5-40dd-8f1d-b67f39546d14,Loan,2359270536292206,,-46006.22,,22.76,Suspended,2016-06-04 11:34:40.123635
72336745-f467-4133-9398-e39275bea5cf,5a396dd1-afdd-4cbd-b345-52331ba9fc33,Savings,4879374615006,077553386,-3628.29,,13.02,Inactive,2024-11-24 14:58:36.243607
f52af9c5-77ba-4bf9-ae3a-e5cca9cbc8bf,afc53805-a7a9-4bc9-beed-7b2d6021cf82,Credit Card,4595793506890816,111907830,-11005.61,6981.9,2.34,Active,2016-02-11 03:56:59.451468
b2407c99-64ee-4315-96ce-cb3faca19b36,f706afc7-250f-4e3c-8905-85cf26a32be4,Investment,4580945857222,017308779,51883.8,,,Suspended,2016-03-03 14:48:29.549409
8be172d3-5460-468a-8803-62b18200f402,a7d8506d-ed41-4539-bca8-12e55471ca1b,Savings,4597876899118420725,081903087,,,6.04,Inactive,2020-08-26 15:45:40.790382
bf880ab9-c9fd-4f93-8317-6c8b4d73d0e8,6b2e3d67-090e-463d-a589-009bda491119,Credit Card,4756441611545017,091630162,91140.9,37733.3,9.07,Closed,2015-10-03 08:17:08.720475
3058a56e-1b21-463b-9ed8-a7fdf9b31aed,fc6736ed-9873-44e9-b335-b48f39d29de4,Loan,4181338686144,037380586,40675.55,,6.94,Active,2020-09-07 01:21:13.394938
12794077-0d9e-40e8-8c50-525e62fd0979,1d575bbc-6d78-4629-933c-1c4e714f3256,Credit Card,2224548544960549,048495732,1799.3,18922.41,15.25,Inactive,2024-05-01 00:09:27.302801
5033deae-b87d-4197-b024-27faac92309e,2838d9c0-b415-4d77-b4d5-42d3a0c691a2,Credit Card,,067268393,97889.93,29373.49,22.14,Active,2025-06-20 23:03:49.286805
60a4af8a-bc6e-4d7c-93a5-fd92bd9e7a60,77e6dbf9-d4a5-482f-89c2-18c77820a819,Savings,6540023209914098,088268466,54959.04,,16.28,Inactive,2023-09-21 08:54:35.250371
b06b3b05-76c9-4ccc-b267-0af3ba45caa5,77ee62fc-eb5b-4d50-ac82-2411ab2d1dbc,Credit Card,3535746026142337,108806805,40579.08,15637.19,13.03,Suspended,2019-12-24 05:45:44.702375
7ae3f490-f1a2-4795-b5e1-66d1bbcf9f20,e88c7317-5ffb-421a-9c8e-aa9865ff1b39,Investment,341949286124934,086492690,-4173.08,,,Active,2017-08-12 13:11:28.642450
e2f35073-5db9-418a-b683-caff7951d99b,5f808797-89dc-4934-aa3b-cb75d691783c,Credit Card,30122163158724,049080706,49273.86,16060.5,16.5,Active,2016-02-25 11:52:12.023688
eedf893b-fc9a-423f-abe5-60ac7cc4d558,891c325f-291c-43b9-be4a-eb700f4ab956,Savings,4738337447987638382,044498377,83783.98,,9.79,Closed,2016-11-27 00:21:22.528613
2cec80a7-39b7-4322-8367-45093a3e2c17,377e7de2-f347-400e-8419-761c76fb850f,Mortgage,2342742990259152,,56246.37,,24.34,Closed,2018-12-15 12:53:26.001290
bae936cb-709c-4a30-ae4d-a19ccce67c94,c216243d-9c44-4b28-99c3-e24f95fa21c7,Mortgage,4030739803335256671,018816752,31841.39,,13.59,Closed,2019-06-25 05:22:05.438035
338e47a6-4c23-4084-8d00-d5cb0ba67dbb,35fcf159-6f93-49a7-b2e9-97058624c92d,Savings,3567877755978848,031466309,77082.0,,12.54,Closed,2021-09-01 21:47:50.246357
065216f1-5e4c-4cd2-a82c-139d3580d0f0,8b3770ed-2cdc-40e2-aae9-529ddf1c39e7,Mortgage,,057485335,40918.76,,20.72,Closed,2023-10-19 08:36:49.444974
6f372a90-acc1-4f5c-b6a9-9e83346f455d,0a14437e-7a32-4bb9-9024-5fc6500a2ffa,Checking,3524379091908532,074822036,98789.95,,,Active,2025-06-12 21:25:30.385788
117ebb90-97f1-410a-96fa-a49dcf51b05d,ff385451-62ad-408b-b8a4-20fa074b9b7c,Investment,3552122425944251,093526601,42810.51,,,Active,2017-04-24 06:04:17.997094
d7e989bd-89ec-471b-adad-84c11f4de740,dde55c6b-6428-4a86-8c2f-41472233fc94,Checking,213128024806517,085353154,84270.78,,,Closed,2018-02-23 05:54:09.424334
52a167e4-d287-4e7f-b138-d0c7204197dc,53132df9-59e2-467b-bbdc-e51025bb1d39,Savings,2284221125505680,051280390,24493.87,,1.76,Active,2016-10-09 18:59:28.916518
a58a825a-43fd-4816-ae3a-423b6e296e55,0aa94a80-ba36-4899-94d9-01203488460d,Checking,,,-25496.28,,,Closed,2018-05-27 14:55:57.741916
13d04c74-6de5-4de0-a43d-47d5f3c01ea9,f9eb81d2-59e4-4340-9fd6-f2523fb6801d,Savings,4823537416316,026567462,-9883.57,,8.2,Closed,2018-07-20 12:27:22.994432
3f9898dd-4db9-4288-8386-137b6acc87b1,eff26f07-57a4-4f10-bee2-1382266c1de7,Loan,213185159673542,089236264,199.19,,12.79,Suspended,2020-07-05 01:11:27.904696
afa65ecc-2ef0-4d28-b2f9-70f8abbb6ed9,0c5ac050-ca33-4226-b6f5-c181e4a240aa,Mortgage,180054227497400,060338026,96120.13,,24.82,,2024-11-28 02:44:30.517371
c189502e-f9c1-4fb9-a01f-a26b97a1da80,ec0b79d6-f093-42dd-a619-788716b0930d,Savings,3532634262973099,106471698,98250.79,,16.31,Suspended,2019-02-16 09:21:49.513846
1fbf28da-d369-49d5-80c6-2a5ae379037c,4927f1aa-5d47-4059-a490-c35da293d3c7,Mortgage,4273174011473696,092234169,10966.79,,4.33,Closed,2017-04-01 01:41:19.557379
37fdd496-57a2-4d3a-8c94-30d58f17373c,c83fab45-b29c-4c33-baf8-4e13bf1965f3,Credit Card,213196287316623,055937623,16462.13,17771.84,3.1,Closed,2019-07-18 14:11:08.172178
fda025a9-0523-4319-8391-bca3d889a595,5edc9406-5e32-4d08-bc7a-ab93b106eef9,Mortgage,4673986018385169,070045024,75023.04,,20.81,Suspended,2020-06-19 23:57:31.353998
14e7c67f-83f0-416f-a4fa-6fe5903d30d0,f12903d0-9b0b-4646-9847-3513416eba14,Loan,30327737911579,106522262,5120.92,,14.45,Inactive,2022-12-16 07:25:09.473456
27296803-60ae-4162-8f5c-bc0d05fc6f74,e44c5a37-e1f7-400d-8ca5-b8f73fe6f217,Loan,6537419235291813,116247508,-27744.4,,8.96,Active,2022-01-03 14:49:33.649264
8f4ef63b-7117-47f3-8a57-ec580e000f3d,999bc78b-8e4f-4b6a-833d-7f6bedae9b43,Investment,4616842399939576051,100401732,-29532.42,,,Closed,2020-10-31 01:19:56.326473
5c82dcb0-8f97-42b3-939c-0776439bb613,d196d96d-658d-4ffb-ad0e-a2570d825762,Mortgage,343060928199389,068047775,53991.48,,15.47,Inactive,2020-11-13 10:55:42.768687
44d2a426-3cad-42a3-bdfe-e92e1c299fc2,4f478b7f-6bca-471e-ad14-132ef8f08b7a,Checking,343624123663620,128992809,21708.29,,,Inactive,2017-11-25 17:13:36.164997
412754b5-ea11-48a7-a622-14bff4bcd756,4610e4e1-fb4d-4dcc-9ba5-7de14072103c,Credit Card,38661362835550,074016897,-37036.73,46158.21,5.36,Closed,2018-05-16 05:06:24.742881
4a98a152-7567-4e6a-808f-85216250e1fb,0f20fc3a-b99a-4d2e-844e-c194540c4b4f,Checking,2254834029546638,102532162,76989.85,,,Active,2017-01-04 23:26:43.998389
35ab1d6a-e4d3-443f-aa0f-d99989bb7a61,2396cc68-c551-4617-a578-cbb105fc88a3,Credit Card,36339203361951,118475682,-14506.58,23313.5,13.71,Closed,2023-06-26 23:43:08.386950
269e1840-3bf5-4dea-a740-3ceabf6aa830,375ba0f7-30cf-468d-a36d-f11454c9f0fa,Mortgage,3562970263326025,121703697,94346.8,,1.18,Active,2024-05-23 11:14:24.865305
47e8c6d9-b26a-4305-b83b-b7cb769275e2,47179f8c-289d-4460-9ec1-13f2ae5e4ed1,Investment,36878329053257,031112983,-49895.66,,,Closed,2018-03-28 15:26:05.111893
ec4375ae-fcb7-4150-85f9-41ecf736ad5a,e825ad6e-1388-4d0e-a638-2a2e41908935,Mortgage,373668405064844,094918470,71818.24,,2.9,Suspended,2022-09-25 18:30:39.361156
6f85ba31-491d-426b-8497-c2372d75684b,fccd020a-7ad6-4320-bbf5-ff44c6f21a0a,Checking,372839589596148,100122642,-35367.45,,,Suspended,2023-02-21 23:44:31.173551
c92ac661-f33c-4234-9269-897eae9d7088,0cc30163-0612-430d-9f79-ce467f80c426,Checking,30479113079958,102673306,11516.43,,,Closed,2020-08-14 06:37:00.535195
f3e1f98f-db95-4f1d-bb4a-9461ca13e4c9,565a0245-9a2c-4e1e-9fb4-fefe0b994377,Loan,2273918862574760,115732409,82025.07,,4.35,Active,2025-01-02 05:01:12.373655
ce105f2c-603e-45b8-9ba2-6357415b5757,6369b98a-cf87-4e89-a9ca-c33f7559b67a,Investment,,125409340,-19761.91,,,Suspended,2022-11-10 06:30:46.045129
a81c1dd9-9877-4725-8ff1-92928235cdf4,4bc6963c-3cac-4b2a-817c-ec614ae48add,Mortgage,4344129429263519741,061469910,-16143.92,,20.53,Suspended,2024-08-05 04:37:21.398105
65ef4c01-e738-4fc7-bc3d-d19388df891f,2a0fd54f-cb24-4f86-aa05-53b332b7eb1b,Mortgage,6011339254701838,111268003,97104.05,,6.31,Active,2025-04-28 16:05:59.696136
225931c5-c1a9-4dfc-bfcc-d99950c3f078,9dd07f68-2408-481a-a25b-9446ef85a554,Checking,6011149022371479,105471770,79657.46,,,Suspended,2025-07-07 12:10:15.520750
b2ae299b-c0a3-4098-9445-cb602b110a78,bfc10f6b-0dbb-46e5-abc2-f1ff0e948674,Savings,180035650120429,047263363,2553.17,,17.25,Suspended,2017-07-20 21:08:07.653729
74f28d27-14bf-4538-a694-2bfd4e1cf460,270fb013-f2ef-4a70-89b0-9a9e51a4bde8,Investment,379882823642578,074880272,40320.09,,,Active,2018-03-02 00:06:51.831659
40475656-56b9-4cd4-8fe9-796fb38cdbc8,e5e5bed2-c3a6-409c-a756-4120cc5ac95e,Mortgage,4036893470862740466,018107982,74336.27,,7.05,Closed,2021-12-03 16:58:25.470540
d630e00c-35a6-4262-9f78-76661c183c7f,51cf58cc-bbe0-48b3-a5c3-3174556beff4,Loan,6515414289029041,069455052,19558.13,,11.87,Suspended,2024-09-08 23:34:05.689360
3c364d06-a514-41ab-9c3b-767d6cde5b12,2ed23ffa-2be0-4a12-b0d4-12be4007f9cd,Savings,502006299080,127062138,-10602.06,,17.95,Suspended,2023-04-22 21:23:03.050925
278410b8-8ebf-4bd1-9d61-40946621974c,301a144a-ea18-4f15-92d6-55260bde635d,Loan,4568459470386370,017804435,13969.55,,2.78,Closed,2023-09-04 20:45:43.215091
4bcace52-b7e8-4b17-84c5-2d9e3bc479ce,781b6f18-ad5d-4ef4-be96-8e6530c7426f,Credit Card,213154971167935,,31653.08,13200.16,12.48,Active,2018-01-03 10:09:16.133050
ab0e8c4a-c614-4b91-b7c8-262ff2d2c0f9,bf1714eb-a8b8-436b-9917-d088c0070746,Mortgage,213153648355121,015461621,28594.57,,7.14,Suspended,2022-09-15 03:56:53.178009
200a2481-90ff-4158-be60-7cc0bcdaa2bf,2ade1b3f-f433-427b-800f-e2168d95d81a,Savings,501830182231,085865244,-12964.89,,19.36,Suspended,2024-04-15 13:23:38.553293
a2f42162-bdb9-4ee5-bad5-602f0a299249,d37f75b4-88d2-4a90-a948-d947cd4f6118,Mortgage,371222010070440,088779887,-7254.42,,17.32,Active,2024-07-07 09:19:11.072329
797cd5ab-265f-44e4-a795-b403aef43719,a31e7d72-54f0-4201-96e8-17bef39d71ed,Mortgage,4588450204613490617,,-6883.11,,11.11,Inactive,2021-10-17 19:23:11.484408
91a707b7-5503-42a1-8da2-63ebafc06158,b6a370cb-107a-4af0-9a94-02cfcfbc8dd0,Checking,4549857207344820334,048149680,-16120.21,,,Active,2021-06-02 00:54:53.497754
9556bc33-c89c-4428-9e6f-011b8ce99940,2ade1b3f-f433-427b-800f-e2168d95d81a,Savings,30014671495633,024308982,-40557.07,,15.97,Closed,2025-07-21 17:07:32.984325
02753348-4081-4db9-8a94-3782425c6853,c9a04687-ec60-4334-9eb9-9234481ced02,Savings,4338520837064155,013847399,-3088.6,,12.39,Closed,2022-01-29 06:47:28.634177
af3d72fc-48ed-4cf3-b4c2-9ff28a7f56ed,9998ba65-4a7f-4823-8161-9006a802ad39,Mortgage,3534441908823821,084322526,57380.42,,12.54,Inactive,2021-03-16 13:00:24.204811
767770a8-4f8b-4653-b0e2-4c52a5bbf17c,a6b1e5a3-b558-4032-9a6c-4bf40f279c06,Savings,6556358717006438,046290337,75987.87,,3.61,Closed,2016-02-11 13:52:29.852881
e93806b4-83b1-4683-8cd2-e846cada844a,4c33eed1-b137-4620-a76e-168c478336ec,Investment,4279300312424,129359852,-6664.75,,,Inactive,2024-04-27 12:13:09.642686
99894002-440b-411e-a5cf-d9c102026d70,9e22c83f-c4f0-42a4-9a2d-f2ee26a8bdcc,Credit Card,2263976600575335,067666869,61890.23,25018.6,13.75,Inactive,2017-02-27 20:47:42.129143
d2236620-1fdc-4b57-9673-0afca7cefb90,eefb3b40-4f7a-4000-822d-6390558ea8b6,Credit Card,30110005407342,019701442,72824.66,28178.83,21.28,Inactive,2023-12-24 18:00:41.065617
a88cfbc7-fd4b-4f8d-8c1b-cbc993aa8dc7,cc0a55de-b462-4a60-a061-b8201fca0076,Credit Card,3583540460318003,095816623,23785.46,31734.67,7.39,Inactive,2025-04-03 07:42:24.069675
6c119d23-d0d2-425a-93d8-73020d3fa5e5,5169533b-ea95-496d-a800-915b84792e8b,Loan,213129998291777,,-18752.72,,0.59,Active,2022-08-28 11:24:03.856110
8c0fa1cd-76bd-4487-ad4d-f189dc36d3d5,c7946571-b874-43ff-b10a-710858458b85,Loan,4613332518675,100127524,39.94,,2.82,Closed,2025-08-30 03:48:01.779965
f36b57fb-6cd1-4aac-a2a6-accc45456991,53af25f6-235e-40ca-8399-1cfe9c6ad360,Investment,588513993919,021588792,91772.68,,,Inactive,2023-08-16 17:25:36.133218
5392fe00-5d16-4dda-a293-f325c15b4d9f,152649b9-372c-450a-a5a3-9f33a39264cd,Savings,3533198585593231,043285251,67380.43,,3.89,Active,2021-01-03 16:52:37.895730
8c6c1668-3044-4b70-a850-885ee22f52f0,7102070f-bd08-48f4-87a3-3d72e20ebc52,Credit Card,30594592314237,015607032,-28478.04,18985.7,12.88,Inactive,2019-06-02 07:23:55.225504
d8bf7a64-d128-408e-9091-65b3a4b545af,2655956e-e1fe-4e91-8d2a-269897a5c445,Mortgage,2720533660265245,047208056,99117.6,,20.2,Closed,2023-09-28 08:11:42.782022
a996434e-97fd-4852-9c46-b8aeb0e26fc1,0d02f2e0-72c5-4463-b61a-ec55ce7abfd9,Savings,30586199572019,010082746,-40706.31,,19.28,Suspended,2022-03-14 11:44:14.409808
dcb023be-173d-4f05-8d05-bf913cd40078,f3bcdc5d-6c02-480a-8623-45a2f1df2e7a,Checking,3548552533442482,027507890,-18817.25,,,Inactive,2025-03-09 12:46:02.476110
ba6f38c3-cd20-43b8-b9cb-81392c001782,4160caf3-7fe2-46c4-b87c-6be1fc32ed7b,Mortgage,4720492822179404,024482895,31922.56,,20.63,Closed,2018-06-15 18:08:00.652030
5fd33f72-555a-4a95-953a-8d5e7f141098,94b1e0f9-aaab-45a0-ae8c-1c06718951fc,Invalid_Type,4052647848929185,025613948,22741.77,,12.03,Closed,2017-10-18 21:35:46.192418
19eb6b92-e287-466e-8f12-ff4a728ff49f,10889ce5-868a-4a1d-913c-5d73a9ec69ca,Mortgage,3563804893240984,069230439,64096.99,,16.63,Inactive,2022-10-25 00:26:52.231550
b27eb78e-6fb4-4429-b850-c3757f75096e,1af2202e-cab5-4199-9964-e89e2cfdbe90,Checking,6530305897094032,028877325,-7209.37,,,Active,2024-10-20 03:26:33.099154
1ebf8ca2-24b9-43a9-8a7c-c7553f8614fe,1d8b615f-2a1a-4644-a744-52b3bd1e889e,Checking,2236203647992488,063264223,-10405.83,,,Active,2017-08-20 06:38:29.712304
2117dc48-3ecc-4d30-8707-34f544a9f228,38ec4039-3d8b-4973-947b-c7c6605223d8,Investment,4359024972586,123629177,91677.29,,,Suspended,2023-10-22 06:59:06.381818
7c243085-0178-4caa-aee4-bce270b81824,2a8c925a-5e64-453c-90f3-21528ad99e43,Savings,676200828231,032687530,55564.57,,22.14,Closed,2018-07-09 19:12:33.844918
7852b9d8-2e27-4429-a80e-11209ef69fbd,de547454-ab01-4d25-b743-1192b5b15e6f,Savings,2274258298676668,081398605,-44741.53,,9.52,Suspended,2025-08-12 23:11:40.351875
ac21da8d-b550-4670-906f-dfd50ea71eef,1c5fe717-7e20-4749-98b0-2b5bc2f5fade,Mortgage,374543091809480,010143407,36687.13,,11.92,Inactive,2020-12-09 03:27:26.397905
ab0adc5e-8576-48f0-abad-266c09ba658a,5c0d73c4-18ac-4f5b-b972-1ff312d2d33f,Mortgage,4339312692882643,071551245,96967.37,,19.24,Closed,2018-05-15 15:33:50.210075
fb353e31-28b2-4dc5-9649-ab855111ed29,35bfde65-3aaa-453f-801c-e311715bcd42,Credit Card,4150978851676639597,096420872,80443.44,11146.63,16.08,Active,2024-05-12 14:15:54.335752
d8256e6e-0747-438c-81c4-12288a94afab,0b311574-e27e-4ecd-b8a6-62bf43cc8818,Loan,180049918537977,036001714,-39929.91,,18.95,Closed,2024-10-09 19:42:59.344761
1f56a6a7-0470-4f3c-b3ce-433781cbcdb9,418a52a0-cda9-4996-a8af-f8ebbe30e451,Savings,180050937758370,125492629,3010.39,,7.99,Active,2024-09-12 18:57:38.554672
eceacd76-c899-485c-8d6f-7796f15aff8a,18e2cc20-ac89-4acf-a085-7b803d65f8a7,Loan,3542057461188350,055035842,-35280.15,,21.72,Inactive,2020-10-08 02:39:18.738185
54f85169-b034-41d1-a7fc-8c18e6428c5a,94d386ae-d5e8-4762-b26a-94b7f56b20fe,Savings,6011405548677157,089666436,96171.34,,18.3,Inactive,2015-12-22 08:27:57.700445
e8c66acf-296e-40a6-b0c0-619f6e12a87c,5cfd506f-a7a0-47dc-b070-92fc43342f9b,Credit Card,4175499223897567,040545428,-40940.05,37373.88,16.58,Closed,2025-01-20 18:08:31.527577
fd773682-66b0-47bc-8478-76a86f12bfc8,f4b2b610-adef-46d5-9f76-9abc75bafc36,Credit Card,4330464258703751,020307806,28410.68,22438.05,5.87,Suspended,2024-08-01 22:48:02.389670
7e983196-a999-4152-9e9b-65563f5ab5e3,b8de02de-7c46-40e8-b951-e01bb33e90fe,Checking,4848931002163958,056901292,11074.19,,,Active,2017-01-17 01:46:22.952323
eeeef282-fc50-4ec9-9ad7-e718c6cf3f9c,ad94a989-c280-47bf-90bb-6023d74ee09f,Mortgage,4005103507963,014659078,99857.73,,2.68,Closed,2022-09-22 10:17:11.732391
a5747388-5fed-49e4-b1f7-f2c7544f97d8,b2128305-80d5-4b9b-bfa9-f9c1cab53dd2,Loan,4727781025212,096788381,53400.07,,9.18,Active,2023-09-01 23:47:52.331363
8149af82-8153-4198-a0d4-7402e45b564e,b1309eee-8da5-4ad4-9a6e-f20e671fe4d6,Savings,30251819563290,088761303,-7309.96,,2.07,Inactive,2019-12-05 18:10:37.456574
1ea15bf0-26f0-4b07-9d85-451106519b71,29952e25-4ec0-4d91-bf04-dfe3bf55c7a9,Credit Card,6585286829378277,087735893,87843.61,6943.31,10.25,Closed,2023-06-08 12:39:33.041935
c62369bb-0be5-4e32-9a6b-76f61365304a,f69593ce-5f0f-497c-bab3-d9ce47dddd74,Checking,4310614864172775,061012066,41851.47,,,Active,2023-09-16 15:39:27.361681
c4395fd4-14a9-4f17-a281-b2229cfc9e6b,683305f2-221e-4393-9302-43e791e6b4ba,Invalid_Type,370166551345821,014039559,11608.52,,12.83,Inactive,2017-07-12 17:35:39.537040
eaa57975-c511-4019-a02e-71999c197b09,9b44114c-ebcb-4b83-b267-c8f4849334c5,Checking,2539605206961502,045014035,86827.21,,,Suspended,2015-11-30 18:32:54.121927
85c3b568-6e87-4de3-a171-c975af130293,dae6c60a-5bf9-46c2-944a-53d2081f9157,Loan,213132422203715,013416830,1376.94,,23.54,Closed,2016-10-23 00:39:40.280118
a4757c12-6b9a-4088-8c1e-20b960664b52,6bf66975-73f2-41e3-b24d-abb7b97cf2cc,Loan,4385044514591945,090269068,5682.79,,19.03,Closed,2019-10-12 17:18:21.891946
f14bfe22-80a3-47f0-808e-23f5488279e2,50e6e5ef-be5f-411b-b6e5-03ce44000996,Loan,4339593017427,111184420,-24285.38,,6.93,Closed,2022-08-21 03:00:03.219663
4ae2bbc5-c962-4790-8f92-9b5408415698,f29b17ca-9fd4-4f3b-9d49-19f784ed3d47,Credit Card,345597860220473,022829900,68364.87,40482.94,24.21,Inactive,2020-07-10 14:51:36.812896
98583d7a-5249-4c0a-92d3-59f9589c682d,05cd548c-8cdf-4c58-8f09-e59d60c1ce06,Loan,4972472166137163,101943309,10658.4,,7.51,,2019-08-01 00:13:33.831023
58dec38d-1ec3-416d-b9cc-70c6a79d5b86,36660fd7-f929-401f-b1a6-cf8a82e871bb,Checking,348180388795602,092787755,33976.09,,,Inactive,2021-07-07 08:28:45.189392
3de52c90-8a78-4be2-b410-086b033b203e,231136c8-96b2-4c17-ba22-2b1e6a4f6681,Checking,3562160948602608,090069459,40968.15,,,Inactive,2026-05-05 03:41:34.364458
93e49fe5-6b1a-4fe4-b2d9-bed99250d44a,03e4efad-fcad-4270-85d9-30660357110a,Credit Card,6552512153895704,084153957,-22015.7,34432.64,8.8,Active,2019-02-08 05:26:03.536916
9d62df41-336a-49fb-a326-c3760dc4e385,71f06f27-bca2-4fef-b1ec-c155b38f7c66,Mortgage,676113428863,104661510,-17825.65,,6.86,Inactive,2018-02-25 12:41:15.129295
fe7277a1-9449-4b16-89cb-64f09e8ebed3,e27e3f14-b344-4882-9d0d-e88daf990bf1,Credit Card,2222235228560348,046445564,92382.98,2232.08,8.44,Closed,2022-03-28 00:44:13.373466
2e68b290-023d-4c0d-bc36-7fa9f86a6525,78abb439-be5e-4b4b-82a1-8733847d1168,Checking,6011899205717068,045329539,98916.4,,,Closed,2016-06-15 11:08:08.296449
1011cbcb-fbc4-48b1-9550-ecc04d6ddec2,043d7910-fb13-49f3-8257-a0c655e728f0,Mortgage,6517768286834531,030439696,,,3.38,Closed,2020-12-19 16:18:25.214303
ca79a28c-4860-4f41-86f0-8b9f9080e212,7e18eb68-9045-41c5-ad21-ded130725043,Checking,4726766255927,027605116,15751.27,,,Inactive,2017-04-20 16:58:04.259692
4633f18b-74a1-494b-81cc-25f145809515,60b5deba-0deb-4548-8070-5b9342bacdae,Checking,371719630929566,117638048,85305.34,,,Closed,2016-02-08 04:22:31.870559
22fa581f-2d32-4f3a-9356-3cffb2fb94c2,7882023e-f043-4ae3-a480-180e6b3a2408,Savings,4203062508879076,047336083,79313.13,,1.1,Active,2016-08-11 19:19:03.080852
ef0b94b9-d25e-4ec4-8da9-b9e0c0cd0822,d967bc58-6daf-447b-a0b9-be3e4e755414,Investment,4505048487063526898,,1969.17,,,Closed,2019-10-12 04:45:38.239567
18b1bdbe-2031-48cc-a0d8-ab920f7bd571,97f49bda-e656-4fdb-a815-b1f4438e1a1a,Investment,4412502593190,063481404,84228.38,,,Active,2023-08-26 09:12:04.947618
6745f9ea-84af-4df1-a527-ea4507ca803d,3f422b8b-2e78-4885-babb-db3f0c48ca82,Mortgage,4992118029630,075839646,33190.89,,23.14,Suspended,2019-04-23 01:31:12.189183
2c5008c6-9112-4477-894c-55d7cf55411c,9a835ecb-f35e-4d0f-b09d-8efaec7ca123,Investment,585561600479,126685626,,,,Closed,2022-08-24 12:08:01.654379
